Open,High,Low,Close,Adj Close,Volume
29.700666,29.820667,28.754667,29.433332,29.170527,6235500
29.623333,29.799334,28.783333,28.822001,28.564653,4338000
29.166668,29.660667,29.029333,29.653999,29.389223,2637000
30.622,30.733334,29.368,29.485332,29.222067,7542000
29.866667,29.866667,28.284,29.258667,28.997423,7833000
29.672001,30.891333,29.6,30.771334,30.496584,7807500
30.774668,31.183332,30.177334,31.098667,30.820993,5871000
31.672001,33.654667,29.930668,30.669333,30.395494,17731500
30.444,32.505333,30.444,32.445999,32.156296,8538000
31.528,34.160667,31.284,32.207333,31.91976,16782000
33.646,36.121334,33.615334,35.756668,35.437401,10443000
37.507332,37.942001,34.629333,35.786667,35.467133,13090500
34.965332,37.874001,34.933998,37.09,36.758827,9625500
37.665333,38.758667,36.706001,37.818668,37.480991,10501500
38.620667,38.933334,37.400002,37.919334,37.580761,6897000
39.220001,41.612667,39.220001,40.386665,40.026062,11373000
40.192001,40.313332,37.105331,37.824001,37.486279,16302000
39.514,41.795334,39.411331,41.666668,41.294636,13351500
43.163334,43.521332,40.951332,41.319332,40.950397,11220000
42.388668,43.52,41.097332,43.158669,42.773319,11056500
42.0,42.476002,40.773998,40.790001,40.425797,12573000
42.013332,42.139999,38.627335,40.965332,40.599564,12499500
41.046665,41.046665,39.0,39.055332,38.706619,7641000
36.866669,37.048668,32.538666,33.144001,32.848068,25056000
35.000668,36.576668,34.173332,35.133999,34.820297,16110000
35.337334,35.821335,32.900665,33.400665,33.10244,15256500
35.085999,37.527332,34.636665,37.348,37.014526,13749000
39.132668,39.16,37.466667,39.048,38.699348,10789500
39.466667,39.796665,36.571335,36.632668,36.30558,14184000
36.336666,37.607334,35.529331,37.537998,37.202827,8400000
38.333332,38.333332,36.585335,36.722668,36.394779,8242500
37.461334,40.133331,37.445332,40.133331,39.774986,17278500
39.636665,40.540001,39.043331,39.622002,39.268223,8659500
40.666668,41.312,38.376667,39.996666,39.639545,15432000
40.884666,44.164665,40.884666,44.164665,43.770325,20781000
43.487999,46.013332,43.004002,45.771999,45.363316,15841500
47.336666,47.852669,45.810665,46.582001,46.16608,14367000
45.099998,45.741333,42.138668,44.010666,43.617706,19341000
42.203335,43.265999,41.020668,42.685333,42.304203,15594000
44.644669,46.518002,44.223331,45.798668,45.389744,23602500
44.003334,44.936001,40.18,40.806667,40.442314,22419000
38.496666,40.743999,35.069332,39.978668,39.621708,27033000
38.982666,43.833332,38.066666,43.745335,43.354744,17964000
42.067333,43.009335,35.703335,36.218666,35.895275,35817000
37.943333,39.700668,35.803333,38.710667,38.365028,29536500
40.591999,42.557999,39.549999,42.557999,42.178009,24520500
42.939999,42.990002,38.450001,38.549999,38.205791,19687700
38.900002,38.990002,34.82,35.009998,34.697403,21749000
34.830002,35.189999,28.440001,29.98,29.712317,34294300
32.220001,32.959999,27.73,32.75,32.457581,30945800
32.709999,32.93,27.5,27.52,27.274282,28761200
30.34,33.080002,30.0,32.450001,32.160259,19994900
34.189999,34.189999,30.620001,30.719999,30.445707,19953500
33.299999,35.040001,32.849998,34.470001,34.162228,19094300
32.52,33.59,31.85,33.419998,33.121597,17047600
33.799999,35.630001,33.18,35.57,35.252403,15325300
36.830002,38.59,36.23,36.98,36.649811,27404900
35.279999,39.150002,34.509998,38.419998,38.076958,21743500
36.759998,36.919998,33.450001,33.709999,33.409004,25749000
34.009998,35.650002,32.380001,34.75,34.439728,20615000
35.939999,38.200001,35.619999,37.0,36.669636,23763800
37.369999,37.5,33.509998,34.029999,33.740746,26947000
35.630001,36.130001,32.549999,32.59,32.312984,26195900
30.93,33.18,30.1,32.810001,32.531116,30291400
32.810001,37.740002,32.709999,37.689999,37.369633,35670300
36.380001,36.91,34.5,35.790001,35.485786,28422700
35.119999,35.779999,34.279999,35.52,35.218079,17926000
36.43,38.98,36.349998,38.209999,37.88522,25362500
40.049999,42.439999,40.049999,42.41,42.049515,27795500
44.529999,45.299999,42.91,45.0,44.6175,26445800
44.119999,44.970001,42.07,43.380001,43.011269,17961500
43.990002,44.0,42.34,43.380001,43.011269,12421800
44.75,45.0,43.599998,44.790001,44.409283,12957100
43.830002,44.5,43.130001,44.48,44.101917,10748500
43.720001,43.790001,41.799999,43.09,42.723732,14926000
44.0,44.130001,41.57,42.689999,42.327133,14056400
42.389999,43.470001,40.630001,41.27,40.919205,12838600
42.349998,43.66,41.619999,43.470001,43.100506,13642000
43.509998,43.639999,42.48,42.75,42.386623,11016200
41.77,42.290001,38.25,39.599998,39.263393,20268200
39.009998,39.529999,37.040001,37.709999,37.389462,13892000
37.93,40.77,37.34,40.75,40.403629,15160200
40.369999,40.610001,37.27,37.98,37.657166,20962100
38.32,40.57,38.299999,40.150002,39.808727,13212600
40.09,42.459999,40.0,42.209999,41.851208,13528500
42.779999,42.91,40.959999,41.34,40.988609,12557200
40.68,40.689999,39.310001,39.419998,39.084927,12753600
41.200001,41.220001,38.48,40.310001,39.967365,14812500
38.349998,39.169998,36.560001,36.900002,36.586353,19385800
37.720001,37.790001,35.080002,35.610001,35.307316,13899900
34.41,34.450001,32.0,33.970001,33.681252,24428000
35.07,35.790001,33.75,34.549999,34.256325,16034800
34.200001,35.400002,33.16,35.400002,35.099098,15387300
36.509998,37.549999,35.91,36.93,36.616096,16784600
36.0,36.0,31.879999,31.93,31.658594,25439800
29.02,32.310001,28.690001,32.110001,31.837063,29951300
30.1,30.559999,27.809999,28.129999,27.890896,34045700
29.530001,30.5,28.299999,29.33,29.080694,25520000
30.49,32.68,29.58,31.93,31.658594,21881300
30.98,31.1,29.43,31.1,30.835649,19224800
31.709999,32.080002,30.219999,30.290001,30.032536,15262600
28.459999,32.169998,28.219999,32.049999,31.777573,29208700
32.75,34.98,32.669998,34.639999,34.345558,28593200
35.299999,35.34,33.810001,34.139999,33.849808,25100300
35.0,37.139999,34.91,36.529999,36.219494,21577500
37.330002,37.75,36.240002,36.939999,36.626007,19468200
37.029999,37.68,36.189999,37.18,36.863968,13436700
36.880001,38.259998,36.709999,37.860001,37.538189,16449400
38.07,39.27,37.880001,38.779999,38.450363,15891400
39.52,40.540001,37.740002,38.34,38.014107,18159400
38.27,39.580002,37.91,39.189999,38.856884,12370500
37.830002,38.279999,36.52,37.119999,36.804482,16945800
38.080002,39.990002,38.049999,39.740002,39.40221,15960500
39.259998,39.439999,38.150002,38.91,38.579266,11453800
39.799999,39.970001,37.299999,38.169998,37.845554,13475800
38.560001,38.889999,37.619999,37.700001,37.379555,11721000
37.799999,39.369999,37.52,39.040001,38.70816,17601900
39.049999,39.490002,38.57,39.490002,39.154335,7971500
39.810001,41.169998,39.060001,41.169998,40.820053,18513300
40.799999,41.599998,39.740002,40.040001,39.699661,13301400
40.490002,40.889999,38.07,39.18,38.84697,18089300
38.689999,41.169998,38.650002,40.310001,39.967365,18466200
39.290001,39.580002,36.75,37.32,37.002777,21346600
37.549999,38.16,36.59,38.119999,37.795979,12722000
37.900002,38.830002,37.400002,38.599998,38.271896,10500400
38.599998,39.630001,38.599998,39.049999,38.718071,8615400
39.880001,41.23,39.880001,41.080002,40.730824,12716800
41.169998,41.689999,40.290001,40.66,40.314388,9244100
41.5,44.080002,41.450001,43.650002,43.27898,18209300
43.310001,44.689999,42.880001,44.639999,44.260563,13090200
44.369999,44.73,43.669998,44.540001,44.161411,9830900
44.150002,44.369999,42.130001,42.57,42.208153,11578200
43.57,43.700001,42.25,43.32,42.951778,10933300
43.639999,44.139999,41.360001,43.040001,42.67416,10020300
43.799999,43.91,40.689999,41.240002,40.889462,10623800
38.549999,40.380001,37.759998,39.779999,39.441864,14764300
40.18,41.939999,39.25,41.77,41.414959,9799600
42.16,43.330002,41.810001,43.330002,42.9617,9021800
42.75,43.32,42.099998,42.619999,42.257729,9289300
43.540001,44.790001,41.860001,42.16,41.801636,15361500
41.790001,41.799999,38.549999,39.419998,39.084927,14968000
40.029999,40.450001,36.59,36.759998,36.44754,14425600
35.209999,36.93,34.709999,36.84,36.526859,17527800
37.240002,39.080002,35.849998,38.34,38.014107,12487200
38.669998,41.849998,38.599998,41.849998,41.49427,12599700
40.900002,41.619999,39.900002,40.740002,40.393707,8148900
41.290001,41.610001,39.950001,41.549999,41.196827,8740400
40.580002,41.790001,40.580002,41.450001,41.097675,7703500
40.799999,40.849998,36.709999,39.150002,38.817226,17917400
39.540001,41.5,39.02,41.18,40.829967,12983000
41.23,43.689999,41.23,43.450001,43.080673,15318400
42.189999,44.5,42.07,44.389999,44.01268,13599200
45.189999,46.889999,44.880001,45.209999,44.825706,17018600
45.290001,45.98,43.610001,45.970001,45.579258,10801400
46.16,48.150002,46.049999,47.610001,47.205315,13768900
48.169998,48.189999,46.439999,47.169998,46.769051,8580700
46.330002,47.27,46.200001,46.630001,46.233646,6202000
46.900002,47.27,45.540001,46.150002,45.757721,5943700
46.369999,46.57,43.5,44.450001,44.072174,9994500
45.060001,45.119999,42.43,44.169998,43.794548,10016600
43.439999,43.5,41.560001,42.619999,42.257729,9746100
42.5,43.599998,42.290001,43.48,43.11042,7655800
42.91,43.43,41.93,43.009998,42.644409,6658600
41.93,41.950001,39.34,40.459999,40.116089,13983700
40.290001,40.959999,38.580002,38.66,38.331394,10760100
38.18,40.259998,37.139999,39.630001,39.29314,14855300
39.959999,40.75,39.009998,40.43,40.086346,10732300
41.400002,43.790001,41.400002,43.689999,43.318634,12229000
43.98,44.439999,43.380001,43.73,43.358299,8557100
44.18,45.650002,44.110001,44.779999,44.399372,10125800
44.52,45.330002,43.709999,44.68,44.300217,9529400
44.849998,47.5,44.689999,47.299999,46.897949,12358300
47.779999,49.0,47.130001,47.740002,47.334213,10291100
47.77,47.970001,45.369999,46.549999,46.154324,9620800
47.23,47.299999,45.830002,45.959999,45.569336,7246900
46.349998,46.720001,45.700001,46.299999,45.906448,7168600
46.139999,47.849998,45.959999,47.240002,46.838459,7374000
47.360001,47.41,45.919998,46.77,46.372452,5660800
46.099998,46.369999,43.759998,44.950001,44.567928,11787400
44.91,46.259998,44.889999,45.549999,45.162819,8643000
46.639999,48.630001,46.509998,46.59,46.193985,14399600
47.799999,48.169998,45.93,47.869999,47.463108,11356400
48.400002,48.970001,47.139999,47.869999,47.463108,10129200
48.060001,48.700001,46.759998,48.59,48.176983,9321800
47.740002,49.529999,47.02,49.07,48.652905,9094400
48.639999,48.650002,45.970001,46.75,46.352623,14478900
43.75,44.200001,41.16,43.299999,42.931946,19454600
44.040001,44.52,42.349998,43.599998,43.229397,9972400
44.459999,46.57,44.009998,46.259998,45.866783,11093200
46.889999,48.549999,46.419998,48.099998,47.691147,11819600
46.860001,48.23,46.779999,47.950001,47.542423,7465000
46.52,48.18,45.560001,47.689999,47.284634,10241300
44.900002,45.790001,42.049999,42.23,41.871044,23988000
42.560001,42.68,39.779999,40.119999,39.778976,19889700
41.060001,41.950001,40.0,40.040001,39.699661,14470200
40.5,40.700001,38.060001,40.07,39.729401,16368700
39.310001,39.52,36.57,37.02,36.705326,20555400
37.599998,39.389999,37.259998,38.650002,38.321472,15194100
37.32,39.139999,36.919998,39.060001,38.727993,16403200
40.529999,42.029999,40.27,40.389999,40.046688,13234300
40.900002,41.07,39.080002,39.330002,38.995693,10297000
38.759998,40.389999,38.360001,38.380001,38.053772,9446400
39.209999,39.310001,36.470001,37.049999,36.735073,19847400
37.700001,38.299999,37.240002,37.650002,37.329971,11660600
39.639999,41.080002,39.34,41.049999,40.701069,14800900
42.029999,42.290001,41.299999,41.84,41.484356,10988500
41.139999,42.970001,40.439999,42.860001,42.495689,8498200
43.110001,44.48,42.630001,44.43,44.052345,11476200
44.130001,44.73,43.630001,44.200001,43.824303,9908200
43.330002,45.720001,43.299999,45.59,45.202484,10019700
44.84,46.23,43.77,44.049999,43.675571,12691700
44.599998,45.669998,44.16,45.060001,44.676991,9706700
46.02,46.450001,44.540001,44.959999,44.577835,12067800
44.23,45.610001,43.560001,44.09,43.715237,13076300
45.84,47.099998,45.57,47.0,46.600502,15904400
45.970001,47.650002,45.619999,47.650002,47.244976,12735000
47.790001,49.959999,47.450001,49.959999,49.535339,14647400
49.82,51.82,49.810001,51.82,51.379532,12421100
52.07,53.810001,51.419998,53.669998,53.213802,11472200
55.419998,59.830002,54.57,59.080002,58.57782,20539200
60.040001,62.400002,59.209999,60.91,60.392258,19536100
62.099998,64.709999,61.490002,63.540001,62.999912,15603900
65.269997,65.629997,61.41,63.400002,62.861099,16385900
60.049999,62.5,57.07,57.950001,57.457428,17648300
60.720001,61.990002,59.369999,61.639999,61.116055,13055700
62.220001,64.25,61.169998,63.349998,62.81152,13052700
64.730003,64.739998,61.259998,63.200001,62.6628,11837400
62.380001,66.43,62.009998,66.150002,65.587715,12693000
66.0,66.129997,63.700001,64.519997,63.971573,11636600
67.870003,68.900002,66.029999,67.980003,67.402168,14102700
67.860001,69.870003,66.879997,68.610001,68.026825,14527400
69.540001,72.489998,65.230003,65.43,64.87384,16809800
64.830002,66.610001,61.349998,64.739998,64.189705,16233700
62.990002,66.900002,61.209999,66.879997,66.311516,14762200
63.099998,64.980003,59.849998,61.369999,60.848354,14919700
63.950001,68.68,63.220001,68.410004,67.828506,18352700
67.279999,69.339996,62.889999,64.669998,64.120293,22246300
67.540001,70.959999,63.049999,63.16,62.623142,24798700
61.259998,64.739998,59.68,63.25,62.712376,21014200
65.900002,67.949997,60.700001,62.93,62.395092,18842800
62.060001,63.290001,56.779999,62.599998,62.067894,13816300
66.760002,72.519997,66.720001,71.989998,71.378082,21654500
70.93,71.199997,68.489998,70.690002,70.089127,12500700
69.43,71.589996,65.660004,65.900002,65.339844,14533000
69.459999,70.449997,65.169998,67.599998,67.025398,12329100
68.019997,68.709999,62.0,62.34,61.810108,13561500
60.0,62.369999,58.939999,61.52,60.997078,13311200
61.84,68.339996,59.240002,68.120003,67.540977,19005700
69.010002,69.5,58.02,59.23,58.726543,27692100
57.34,61.580002,56.860001,58.959999,58.458836,17729000
56.139999,58.759998,55.470001,57.549999,57.060825,15681400
61.169998,63.689999,58.77,63.5,62.975567,20477000
62.470001,65.529999,61.610001,65.379997,64.840042,13011600
66.0,68.75,65.919998,67.410004,66.853271,14507000
68.099998,73.0,68.0,72.989998,72.387199,15598000
74.07,74.07,69.57,70.519997,69.937592,14401800
70.419998,72.230003,69.599998,71.0,70.413628,10702000
70.5,71.339996,67.889999,68.360001,67.795425,11188200
68.699997,70.099998,67.830002,68.010002,67.448318,10152000
69.050003,72.110001,68.389999,72.099998,71.504539,15794800
72.580002,74.209999,66.040001,71.07,70.483055,21988000
69.589996,71.419998,63.939999,64.010002,63.481354,20821000
64.089996,66.389999,61.849998,65.540001,64.998718,19343100
65.080002,66.050003,59.139999,59.740002,59.24662,22625900
57.34,60.189999,53.82,60.0,59.504471,25112700
59.09,63.439999,57.880001,63.290001,62.7673,22053900
64.989998,66.400002,62.639999,64.580002,64.046654,19392000
67.5,69.18,59.580002,60.200001,59.702824,28866500
58.759998,64.540001,58.560001,64.480003,63.947479,23880600
60.91,61.380001,55.5,55.98,55.517673,29055200
57.48,58.16,50.73,50.82,50.400288,28683300
52.119999,53.200001,45.810001,45.990002,45.61018,32438800
45.220001,48.93,43.400002,43.709999,43.349007,45826500
41.0,45.48,36.619999,45.450001,45.074638,53548700
41.77,43.349998,39.380001,40.189999,39.858074,40326300
43.779999,47.099998,40.099998,42.119999,41.772141,46405000
43.400002,43.450001,36.0,36.360001,36.059711,50033700
36.369999,38.41,33.099998,38.41,38.092781,43946700
38.990002,44.75,38.299999,44.580002,44.211826,39362500
45.889999,46.099998,42.290001,45.91,45.530838,37795600
48.470001,49.5,46.459999,49.34,48.93251,40548600
45.580002,47.799999,42.150002,42.630001,42.277927,32875300
42.080002,44.52,40.369999,43.459999,43.10107,30575600
43.639999,45.52,42.860001,43.41,43.051483,28382000
42.75,46.880001,42.540001,46.599998,46.215141,33686800
48.43,51.23,46.709999,51.02,50.598637,35302800
47.580002,52.209999,45.580002,46.419998,46.036625,51371000
46.560001,47.650002,38.419998,39.540001,39.213448,51212800
39.75,41.849998,37.860001,39.59,39.263031,43218400
41.900002,46.290001,41.669998,46.009998,45.630009,39910800
44.07,46.5,43.040001,46.099998,45.719269,35357600
44.119999,44.389999,40.669998,40.869999,40.532459,41858900
41.139999,41.349998,37.77,39.630001,39.302704,46904100
38.23,41.560001,36.830002,38.610001,38.291126,49765600
40.07,41.299999,35.630001,35.91,35.613426,52830600
31.809999,40.049999,31.549999,39.939999,39.610142,68362100
40.0,41.84,38.16,41.779999,41.434944,40949000
40.200001,42.23,38.560001,41.009998,40.671303,43350600
40.779999,41.299999,35.349998,36.580002,36.277897,46635000
37.470001,40.880001,37.23,40.119999,39.788658,41485400
40.650002,40.869999,36.82,37.549999,37.23988,45902800
36.630001,37.419998,33.360001,34.77,34.482845,46799000
34.82,35.599998,29.5,29.58,29.335705,50665800
29.67,34.34,28.48,31.16,30.902658,68456500
34.119999,35.66,33.07,34.93,34.641518,46482400
33.07,33.200001,30.799999,32.75,32.479527,43831500
34.16,34.419998,30.5,30.690001,30.436539,34118300
30.01,30.85,27.299999,27.91,27.679495,49351500
28.450001,31.719999,28.01,31.51,31.249765,42082900
33.040001,36.400002,32.060001,36.299999,36.000206,55754000
35.25,37.0,34.32,36.950001,36.644836,37147500
36.610001,39.669998,35.599998,39.169998,38.8465,39797700
38.700001,39.970001,36.880001,39.0,38.677906,38312100
38.790001,41.02,38.630001,39.59,39.270081,34654100
38.509998,39.990002,36.59,36.689999,36.393517,38313200
37.82,42.25,37.299999,42.09,41.749882,44687200
42.07,42.369999,39.75,42.009998,41.670525,36316000
41.200001,42.810001,39.32,42.709999,42.364872,35741000
44.84,46.0,43.110001,45.580002,45.211678,40148500
44.709999,45.200001,40.68,41.349998,41.015858,38435700
41.259998,41.84,38.419998,38.779999,38.466625,38547400
39.07,39.330002,34.619999,36.290001,35.99675,57428500
36.580002,38.220001,36.169998,37.959999,37.653255,28200500
37.09,37.240002,32.529999,32.880001,32.614304,57649600
30.85,32.099998,29.559999,30.51,30.263456,69146900
30.25,31.42,28.66,30.51,30.263456,55657300
29.860001,29.959999,28.15,28.290001,28.061396,71608900
27.040001,27.709999,26.34,26.49,26.27594,60558200
28.040001,28.84,25.860001,26.24,26.02796,66793200
26.77,28.540001,26.309999,28.030001,27.803497,50484000
28.549999,28.620001,25.540001,25.610001,25.403051,51193200
25.26,27.67,25.16,26.98,26.76198,49251700
26.68,28.889999,26.219999,28.75,28.517677,45358800
30.07,30.85,28.24,28.5,28.269697,51891900
29.6,30.57,25.809999,26.209999,25.998203,53808500
26.1,26.559999,24.370001,24.450001,24.252426,57459200
23.889999,25.76,23.68,25.67,25.462566,58210600
24.709999,24.9,22.35,22.43,22.248747,55039200
21.620001,23.59,21.48,21.950001,21.772627,52406400
23.200001,26.299999,22.4,25.58,25.373293,63555800
24.299999,25.950001,22.1,22.24,22.060284,48104400
22.379999,24.549999,21.809999,24.5,24.302021,57669900
24.33,25.68,23.75,25.110001,24.907093,53115700
25.690001,28.139999,23.299999,28.02,27.793577,77054200
26.530001,26.620001,22.75,23.99,23.796143,64302700
23.24,24.870001,21.940001,23.35,23.161314,73607500
21.82,22.6,19.32,19.719999,19.560648,72482100
21.450001,22.15,19.719999,21.09,20.919575,72934500
20.530001,22.0,18.969999,19.15,18.995253,76546000
18.51,19.99,17.959999,19.41,19.253151,79889100
20.57,22.91,20.18,22.49,22.308262,65885900
21.860001,22.51,21.200001,21.370001,21.197315,49300800
23.08,24.74,22.84,24.58,24.381374,65619700
23.4,24.35,20.530001,20.85,20.681517,61497800
20.549999,22.040001,19.9,20.51,20.344263,62522000
21.540001,21.65,17.66,20.360001,20.195477,86718200
19.93,20.83,19.450001,20.629999,20.463293,54498700
19.690001,19.879999,18.440001,19.1,18.945656,57291400
18.73,20.719999,18.719999,20.190001,20.02685,54536300
19.610001,22.83,19.48,22.540001,22.357861,60520000
23.6,25.440001,23.59,25.26,25.05588,54680400
25.139999,25.6,23.75,24.860001,24.659111,48671900
25.34,25.719999,22.709999,23.709999,23.518406,52378500
23.4,26.280001,23.299999,26.200001,25.988283,49439000
24.549999,24.950001,23.5,23.93,23.736628,42093200
25.25,25.58,23.48,23.91,23.716789,40514000
23.02,24.74,22.540001,24.6,24.401215,37067500
24.16,24.459999,22.42,22.91,22.724869,38501600
22.389999,23.559999,21.030001,21.09,20.919575,37937200
19.98,20.51,18.66,18.809999,18.657999,58924000
16.93,17.41,15.34,15.55,15.424345,77061300
16.01,16.219999,15.21,15.76,15.632647,52253400
16.35,17.43,15.47,16.610001,16.47578,77001800
15.14,15.19,12.99,13.57,13.460343,90753100
13.65,14.02,12.78,13.7,13.589293,64012800
14.54,15.43,14.49,14.8,14.680404,57522800
14.04,14.97,13.94,14.29,14.192746,49362200
14.58,14.59,13.34,14.01,13.914652,47625300
14.64,15.85,14.57,15.81,15.702401,60548200
16.309999,16.459999,15.37,15.8,15.69247,43426900
16.0,16.58,14.52,14.56,14.460908,56957600
14.0,14.04,13.03,13.55,13.457783,61516700
13.03,13.83,12.38,13.1,13.010845,70274900
12.49,12.6,11.13,11.6,11.521054,92067100
10.74,11.9,10.53,11.85,11.769353,82942200
11.92,12.5,11.52,12.09,12.007719,77177800
12.91,13.89,12.91,13.71,13.616693,75926300
13.13,14.17,12.96,13.91,13.815331,77437200
13.25,13.45,12.65,12.91,12.822138,52520600
13.18,13.45,12.72,12.97,12.88173,53368400
12.18,13.56,12.13,13.29,13.199552,70014100
13.17,14.26,12.54,14.07,13.974243,78227900
14.75,15.15,14.04,15.11,15.007165,74112400
15.83,16.18,14.63,14.92,14.818459,83926600
15.61,17.17,15.5,16.950001,16.834644,78348500
16.83,18.440001,16.5,18.200001,18.076138,85890600
18.52,19.120001,17.68,19.1,18.970011,80210800
18.84,18.91,17.15,17.65,17.529879,65689500
17.23,17.370001,16.43,17.299999,17.182259,43336800
16.93,17.24,16.25,16.43,16.318182,48959700
17.32,19.120001,17.17,18.73,18.602528,78797600
18.860001,19.52,17.58,19.370001,19.238173,69548100
18.57,19.99,18.32,19.83,19.695044,61313500
19.41,20.610001,19.030001,20.01,19.873817,61205100
19.43,20.870001,19.110001,19.92,19.78443,60816500
19.98,21.719999,19.870001,21.549999,21.403336,57214600
21.469999,22.27,21.219999,22.07,21.919798,56294600
20.959999,22.120001,20.57,21.559999,21.413267,60067800
20.65,21.389999,19.57,20.540001,20.400211,59477700
19.23,19.23,16.91,17.690001,17.569607,65153600
19.08,20.02,18.389999,19.91,19.774498,69125300
20.469999,21.6,19.68,19.780001,19.645384,70069200
20.24,21.719999,19.98,21.6,21.452997,57238400
21.24,21.969999,20.799999,21.780001,21.631771,48991600
21.48,21.74,20.389999,21.139999,20.996126,48777200
20.18,20.200001,18.709999,19.549999,19.416948,67988800
19.719999,21.360001,19.5,20.889999,20.747828,50790800
20.059999,20.379999,18.889999,19.17,19.039536,49700800
18.1,18.15,16.77,17.040001,16.92403,51389400
17.08,18.059999,17.01,17.33,17.212057,49723200
17.25,17.59,16.77,17.41,17.291512,42087500
17.459999,19.379999,17.42,19.32,19.188513,58659800
19.25,19.33,15.95,15.98,15.871243,84676900
15.48,16.049999,14.95,15.05,14.947574,61062700
15.5,15.57,13.96,14.47,14.371521,77063100
14.69,14.7,13.66,14.04,13.944447,86870500
13.03,13.26,11.97,13.22,13.130029,113345600
13.84,14.14,12.63,12.86,12.772477,100737200
12.91,13.03,12.07,12.42,12.335473,79919100
12.42,13.32,12.23,12.99,12.901593,79632700
12.64,13.8,12.37,13.65,13.557101,103258300
14.26,14.85,14.19,14.65,14.550296,81908900
14.83,15.05,14.3,14.78,14.679411,67153300
13.15,13.49,11.95,12.09,12.007719,85975600
12.28,12.74,11.94,12.46,12.3752,65846900
12.23,12.67,11.59,11.91,11.828943,94630600
11.47,12.1,11.18,12.06,11.977923,87622100
11.62,12.44,11.57,12.26,12.176561,75532200
11.85,12.04,11.43,11.7,11.65841,70577400
11.76,12.92,11.38,11.4,11.359476,125021300
11.17,11.32,10.25,10.51,10.47264,112096100
10.07,10.14,9.45,10.03,9.994346,120047000
9.91,10.36,9.5,9.55,9.516053,96464800
10.04,10.28,9.39,9.81,9.775128,115839400
9.57,10.35,9.45,10.17,10.133849,119412700
9.7,9.74,8.8,9.29,9.256977,128122600
8.9,9.61,8.74,8.86,8.828505,109534300
9.09,10.0,8.88,9.7,9.665519,126786100
10.58,11.1,10.54,11.04,11.000756,114533100
10.53,11.66,10.21,11.42,11.379405,110030200
11.29,11.92,11.05,11.19,11.150223,117138000
10.18,10.28,9.0,9.21,9.177261,134873300
9.07,9.09,7.86,8.28,8.250566,163448700
7.81,8.02,7.2,7.57,7.543091,186475200
7.49,7.62,7.23,7.34,7.313909,110516500
6.42,8.36,6.21,8.0,7.971562,284532700
8.26,8.27,6.87,6.93,6.905366,177216100
7.47,7.67,7.2,7.33,7.303944,113321500
8.04,8.21,7.04,7.4,7.373695,185506400
7.27,7.8,7.2,7.57,7.543091,134272400
7.7,8.42,7.59,7.7,7.672628,170614600
7.65,8.64,7.55,8.58,8.5495,178616600
8.64,8.81,8.08,8.68,8.649145,147205700
8.8,9.47,8.75,9.26,9.227084,127146900
8.74,9.67,8.55,9.01,8.977972,143571600
9.16,9.44,8.48,8.52,8.489715,129662300
8.56,9.56,8.49,9.5,9.46623,129291600
9.3,9.35,8.75,8.92,8.888292,118351000
9.41,9.52,8.94,9.1,9.067653,108638200
9.27,9.77,8.2,8.24,8.210709,174985600
7.78,8.29,7.53,7.89,7.861953,135668700
8.72,9.06,8.42,8.99,8.958043,173041700
9.27,9.69,8.88,9.59,9.55591,105846700
10.11,10.56,9.61,10.17,10.133849,147373300
9.74,9.82,9.18,9.24,9.207154,107444900
10.8,12.17,10.56,12.08,12.037059,196270300
12.28,13.41,11.83,13.22,13.173007,166468400
12.99,13.51,12.73,12.77,12.724607,108739600
14.34,14.44,13.31,13.87,13.820696,159797700
12.93,12.99,11.87,12.13,12.086882,112310400
11.34,12.58,11.31,12.37,12.326028,128795400
12.99,13.03,12.07,12.49,12.445601,117064100
12.07,12.2,11.74,11.89,11.847735,84238200
12.14,12.94,11.85,12.9,12.854144,86949600
12.9,13.75,12.84,13.32,13.272651,113790600
13.13,13.26,12.83,12.86,12.814286,41754500
12.36,12.76,11.6,11.84,11.797913,87803100
11.95,12.18,11.5,11.73,11.688303,75056000
11.84,13.85,11.52,13.82,13.770874,133385800
14.09,14.13,12.94,13.5,13.452011,112133900
12.49,13.13,12.3,13.03,12.983682,98017700
12.8,13.16,12.2,12.59,12.545246,71095100
12.54,12.6,11.38,11.72,11.678339,86923400
11.41,11.93,11.33,11.7,11.65841,86276700
11.89,12.72,11.65,12.62,12.57514,101888300
12.49,12.99,12.18,12.32,12.276206,88787400
12.14,13.01,11.94,12.98,12.93386,73482200
14.72,14.91,13.14,13.63,13.58155,180078900
13.51,14.03,12.54,13.0,12.953789,139612300
12.23,12.38,11.32,11.4,11.359476,107181700
11.2,11.48,10.77,11.11,11.070507,88813800
11.12,11.15,10.35,10.69,10.651999,82876800
10.25,10.75,10.16,10.41,10.41,88304000
10.63,11.27,10.6,11.14,11.14,83240400
10.54,10.56,9.11,9.78,9.78,135617300
9.59,9.81,9.23,9.77,9.77,92378600
9.58,9.59,9.13,9.27,9.27,78142100
9.1,9.43,8.74,8.86,8.86,83917300
9.28,9.83,9.18,9.67,9.67,90966000
9.27,9.7,9.06,9.67,9.67,63588600
10.17,10.21,9.19,9.36,9.36,97509800
9.88,10.27,9.58,10.07,10.07,114576600
9.8,10.0,9.53,9.57,9.57,83312800
9.95,11.07,9.56,10.87,10.87,123170600
11.53,12.27,11.28,11.53,11.53,136968300
11.38,11.99,11.19,11.97,11.97,89663800
